,location,sex,year,life_exp,population,cause, death_count,prob_of_death
1496,Low SDI,Female,1999,55.75155497099607,314043066.74729824,Other COVID-19 pandemic-related outcomes,0.0,0.0
1497,Low SDI,Female,1999,55.75155497099607,314043066.74729824,Other COVID-19 pandemic-related outcomes,0.0,0.0
1498,Low SDI,Female,1999,55.75155497099607,314043066.74729824,Non-communicable diseases,975644.8301382844,0.4687036976989642
1499,Low SDI,Female,1999,55.75155497099607,314043066.74729824,Non-communicable diseases,59347081.38528004,0.4687036976989642
1500,Low SDI,Both,1999,54.52981379091212,633268626.5238267,All causes,8083085.935014763,1.0003484114502208
1501,Low SDI,Both,1999,54.52981379091212,633268626.5238267,All causes,575129375.2387623,1.0003484114502208
1502,Low SDI,Both,1999,54.52981379091212,633268626.5238267,"Communicable, maternal, neonatal, and nutritional diseases",5366577.509424313,0.4723878597159995
1503,Low SDI,Both,1999,54.52981379091212,633268626.5238267,"Communicable, maternal, neonatal, and nutritional diseases",413959271.0188868,0.4723878597159995
1504,Low SDI,Both,1999,54.52981379091212,633268626.5238267,Injuries,603611.7918913076,0.0687632055103598
1505,Low SDI,Both,1999,54.52981379091212,633268626.5238267,Injuries,40958836.304523885,0.0687632055103598
1506,Low SDI,Both,1999,54.52981379091212,633268626.5238267,Total cancers,285612.7976237606,0.0616395304377788
1507,Low SDI,Both,1999,54.52981379091212,633268626.5238267,Total cancers,10417504.901851708,0.0616395304377788
1508,Low SDI,Both,1999,54.52981379091212,633268626.5238267,Other COVID-19 pandemic-related outcomes,0.0,0.0
1509,Low SDI,Both,1999,54.52981379091212,633268626.5238267,Other COVID-19 pandemic-related outcomes,0.0,0.0
1510,Low SDI,Both,1999,54.52981379091212,633268626.5238267,Non-communicable diseases,2112896.633699142,0.4591973462238617
1511,Low SDI,Both,1999,54.52981379091212,633268626.5238267,Non-communicable diseases,120211267.9153516,0.4591973462238617
1512,Low SDI,Male,2000,53.86941696907132,327684878.95405006,All causes,4320454.454206818,1.0003301800381483
1513,Low SDI,Male,2000,53.86941696907132,327684878.95405006,All causes,301764759.9770735,1.0003301800381483
1514,Low SDI,Male,2000,53.86941696907132,327684878.95405006,"Communicable, maternal, neonatal, and nutritional diseases",2759384.2242701114,0.4558417227556778
1515,Low SDI,Male,2000,53.86941696907132,327684878.95405006,"Communicable, maternal, neonatal, and nutritional diseases",212791631.32591915,0.4558417227556778
1516,Low SDI,Male,2000,53.86941696907132,327684878.95405006,Injuries,412917.2761695779,0.0894386881172788
1517,Low SDI,Male,2000,53.86941696907132,327684878.95405006,Injuries,27329215.71845316,0.0894386881172788
1518,Low SDI,Male,2000,53.86941696907132,327684878.95405006,Total cancers,141971.06201912757,0.0582868157850466
1519,Low SDI,Male,2000,53.86941696907132,327684878.95405006,Total cancers,4987110.514858759,0.0582868157850466
1520,Low SDI,Male,2000,53.86941696907132,327684878.95405006,Other COVID-19 pandemic-related outcomes,0.0,0.0
1521,Low SDI,Male,2000,53.86941696907132,327684878.95405006,Other COVID-19 pandemic-related outcomes,0.0,0.0
1522,Low SDI,Male,2000,53.86941696907132,327684878.95405006,Non-communicable diseases,1148152.953767127,0.4550497691651917
1523,Low SDI,Male,2000,53.86941696907132,327684878.95405006,Non-communicable diseases,61643912.932701305,0.4550497691651917
1524,Low SDI,Female,2000,56.14151929429305,322421111.01911855,All causes,3797172.981157266,1.0003361967156468
1525,Low SDI,Female,2000,56.14151929429305,322421111.01911855,All causes,275464185.07634515,1.0003361967156468
1526,Low SDI,Female,2000,56.14151929429305,322421111.01911855,"Communicable, maternal, neonatal, and nutritional diseases",2611780.7705136663,0.4800570166494965
1527,Low SDI,Female,2000,56.14151929429305,322421111.01911855,"Communicable, maternal, neonatal, and nutritional diseases",201193317.20684215,0.4800570166494965
1528,Low SDI,Female,2000,56.14151929429305,322421111.01911855,Injuries,194341.2749099816,0.0466357267049714
1529,Low SDI,Female,2000,56.14151929429305,322421111.01911855,Injuries,13903022.675302528,0.0466357267049714
1530,Low SDI,Female,2000,56.14151929429305,322421111.01911855,Total cancers,147434.31913280633,0.0656594243993057
1531,Low SDI,Female,2000,56.14151929429305,322421111.01911855,Total cancers,5558829.002150954,0.0656594243993057
1532,Low SDI,Female,2000,56.14151929429305,322421111.01911855,Other COVID-19 pandemic-related outcomes,0.0,0.0
1533,Low SDI,Female,2000,56.14151929429305,322421111.01911855,Other COVID-19 pandemic-related outcomes,0.0,0.0
1534,Low SDI,Female,2000,56.14151929429305,322421111.01911855,Non-communicable diseases,991050.9357336196,0.4736434533611787
1535,Low SDI,Female,2000,56.14151929429305,322421111.01911855,Non-communicable diseases,60367845.19420032,0.4736434533611787
1536,Low SDI,Both,2000,54.93578915835613,650105989.9731686,All causes,8117627.435364082,1.0002903321891572
1537,Low SDI,Both,2000,54.93578915835613,650105989.9731686,All causes,577228945.0534184,1.0002903321891572
1538,Low SDI,Both,2000,54.93578915835613,650105989.9731686,"Communicable, maternal, neonatal, and nutritional diseases",5371164.994783782,0.468170700078969
1539,Low SDI,Both,2000,54.93578915835613,650105989.9731686,"Communicable, maternal, neonatal, and nutritional diseases",413984948.5327616,0.468170700078969
1540,Low SDI,Both,2000,54.93578915835613,650105989.9731686,Injuries,607258.5510795608,0.0686694025052993
1541,Low SDI,Both,2000,54.93578915835613,650105989.9731686,Injuries,41232238.39375568,0.0686694025052993
1542,Low SDI,Both,2000,54.93578915835613,650105989.9731686,Total cancers,289405.3811519339,0.0620650325490061
1543,Low SDI,Both,2000,54.93578915835613,650105989.9731686,Total cancers,10545939.51700971,0.0620650325490061
1544,Low SDI,Both,2000,54.93578915835613,650105989.9731686,Other COVID-19 pandemic-related outcomes,0.0,0.0
1545,Low SDI,Both,2000,54.93578915835613,650105989.9731686,Other COVID-19 pandemic-related outcomes,0.0,0.0
1546,Low SDI,Both,2000,54.93578915835613,650105989.9731686,Non-communicable diseases,2139203.889500744,0.4634502296048887
1547,Low SDI,Both,2000,54.93578915835613,650105989.9731686,Non-communicable diseases,122011758.1269014,0.4634502296048887
1548,Low SDI,Male,2001,54.60366654538242,336229955.5376244,All causes,4276678.893351532,1.0003172570773189
1549,Low SDI,Male,2001,54.60366654538242,336229955.5376244,All causes,298652620.54182583,1.0003172570773189
1550,Low SDI,Male,2001,54.60366654538242,336229955.5376244,"Communicable, maternal, neonatal, and nutritional diseases",2747918.8370954576,0.4540335793947557
1551,Low SDI,Male,2001,54.60366654538242,336229955.5376244,"Communicable, maternal, neonatal, and nutritional diseases",211876502.51976255,0.4540335793947557
1552,Low SDI,Male,2001,54.60366654538242,336229955.5376244,Injuries,370538.5903434676,0.0829881565594209
1553,Low SDI,Male,2001,54.60366654538242,336229955.5376244,Injuries,24413663.23799733,0.0829881565594209
1554,Low SDI,Male,2001,54.60366654538242,336229955.5376244,Total cancers,143432.69766514684,0.0592368166766258
1555,Low SDI,Male,2001,54.60366654538242,336229955.5376244,Total cancers,5036044.872291085,0.0592368166766258
1556,Low SDI,Male,2001,54.60366654538242,336229955.5376244,Other COVID-19 pandemic-related outcomes,0.0,0.0
1557,Low SDI,Male,2001,54.60366654538242,336229955.5376244,Other COVID-19 pandemic-related outcomes,0.0,0.0
1558,Low SDI,Male,2001,54.60366654538242,336229955.5376244,Non-communicable diseases,1158221.4659126066,0.4632955211231422
1559,Low SDI,Male,2001,54.60366654538242,336229955.5376244,Non-communicable diseases,62362454.78406607,0.4632955211231422
1560,Low SDI,Female,2001,56.65831594994934,330928766.4860401,All causes,3796396.63673144,1.000321664709791
1561,Low SDI,Female,2001,56.65831594994934,330928766.4860401,All causes,274808992.9215894,1.000321664709791
1562,Low SDI,Female,2001,56.65831594994934,330928766.4860401,"Communicable, maternal, neonatal, and nutritional diseases",2605065.47316808,0.4758689966633514
1563,Low SDI,Female,2001,56.65831594994934,330928766.4860401,"Communicable, maternal, neonatal, and nutritional diseases",200358900.22625685,0.4758689966633514
1564,Low SDI,Female,2001,56.65831594994934,330928766.4860401,Injuries,184762.46809281092,0.0451027746114251
1565,Low SDI,Female,2001,56.65831594994934,330928766.4860401,Injuries,13200394.12237814,0.0451027746114251
1566,Low SDI,Female,2001,56.65831594994934,330928766.4860401,Total cancers,149109.9520948376,0.0659305234153028
1567,Low SDI,Female,2001,56.65831594994934,330928766.4860401,Total cancers,5605534.297999421,0.0659305234153028
1568,Low SDI,Female,2001,56.65831594994934,330928766.4860401,Other COVID-19 pandemic-related outcomes,0.0,0.0
1569,Low SDI,Female,2001,56.65831594994934,330928766.4860401,Other COVID-19 pandemic-related outcomes,0.0,0.0
1570,Low SDI,Female,2001,56.65831594994934,330928766.4860401,Non-communicable diseases,1006568.695470554,0.4793498934350145
1571,Low SDI,Female,2001,56.65831594994934,330928766.4860401,Non-communicable diseases,61249698.5729544,0.4793498934350145
1572,Low SDI,Both,2001,55.56664113223115,667158722.0236645,All causes,8073075.530082971,1.000276041555248
1573,Low SDI,Both,2001,55.56664113223115,667158722.0236645,All causes,573461613.4634153,1.000276041555248
1574,Low SDI,Both,2001,55.56664113223115,667158722.0236645,"Communicable, maternal, neonatal, and nutritional diseases",5352984.310263538,0.4652043760450858
1575,Low SDI,Both,2001,55.56664113223115,667158722.0236645,"Communicable, maternal, neonatal, and nutritional diseases",412235402.74601966,0.4652043760450858
1576,Low SDI,Both,2001,55.56664113223115,667158722.0236645,Injuries,555301.0584362778,0.0645769883959038
1577,Low SDI,Both,2001,55.56664113223115,667158722.0236645,Injuries,37614057.3603755,0.0645769883959038
1578,Low SDI,Both,2001,55.56664113223115,667158722.0236645,Total cancers,292542.64975998446,0.0626705622902884
1579,Low SDI,Both,2001,55.56664113223115,667158722.0236645,Total cancers,10641579.170290483,0.0626705622902884
1580,Low SDI,Both,2001,55.56664113223115,667158722.0236645,Other COVID-19 pandemic-related outcomes,0.0,0.0
1581,Low SDI,Both,2001,55.56664113223115,667158722.0236645,Other COVID-19 pandemic-related outcomes,0.0,0.0
1582,Low SDI,Both,2001,55.56664113223115,667158722.0236645,Non-communicable diseases,2164790.161383157,0.4704946771142584
1583,Low SDI,Both,2001,55.56664113223115,667158722.0236645,Non-communicable diseases,123612153.3570204,0.4704946771142584
1584,Low SDI,Male,2002,55.09508071375177,345338715.3234956,All causes,4274860.317239757,1.0003233234175477
1585,Low SDI,Male,2002,55.09508071375177,345338715.3234956,All causes,298329399.4811801,1.0003233234175477
1586,Low SDI,Male,2002,55.09508071375177,345338715.3234956,"Communicable, maternal, neonatal, and nutritional diseases",2727931.56439962,0.4480741537790811
1587,Low SDI,Male,2002,55.09508071375177,345338715.3234956,"Communicable, maternal, neonatal, and nutritional diseases",210290747.62469068,0.4480741537790811
1588,Low SDI,Male,2002,55.09508071375177,345338715.3234956,Injuries,380375.921640221,0.0843870927299741
1589,Low SDI,Male,2002,55.09508071375177,345338715.3234956,Injuries,25015414.972884428,0.0843870927299741
1590,Low SDI,Male,2002,55.09508071375177,345338715.3234956,Total cancers,144709.67691805764,0.0598314315033084
1591,Low SDI,Male,2002,55.09508071375177,345338715.3234956,Total cancers,5062940.287627577,0.0598314315033084
1592,Low SDI,Male,2002,55.09508071375177,345338715.3234956,Other COVID-19 pandemic-related outcomes,0.0,0.0
1593,Low SDI,Male,2002,55.09508071375177,345338715.3234956,Other COVID-19 pandemic-related outcomes,0.0,0.0
1594,Low SDI,Male,2002,55.09508071375177,345338715.3234956,Non-communicable diseases,1166552.8311999128,0.4678620769084924
1595,Low SDI,Male,2002,55.09508071375177,345338715.3234956,Non-communicable diseases,63023236.88360508,0.4678620769084924
1596,Low SDI,Female,2002,57.08952863109259,339943918.52468365,All causes,3810871.2764971354,1.0002904121793492
1597,Low SDI,Female,2002,57.08952863109259,339943918.52468365,All causes,274570178.4590799,1.0002904121793492
1598,Low SDI,Female,2002,57.08952863109259,339943918.52468365,"Communicable, maternal, neonatal, and nutritional diseases",2592271.721207167,0.4687632418657915
1599,Low SDI,Female,2002,57.08952863109259,339943918.52468365,"Communicable, maternal, neonatal, and nutritional diseases",198906813.69236213,0.4687632418657915
1600,Low SDI,Female,2002,57.08952863109259,339943918.52468365,Injuries,188623.55617649932,0.0459768750698008
1601,Low SDI,Female,2002,57.08952863109259,339943918.52468365,Injuries,13376283.923435098,0.0459768750698008
1602,Low SDI,Female,2002,57.08952863109259,339943918.52468365,Total cancers,151576.19040599713,0.066321063826433
1603,Low SDI,Female,2002,57.08952863109259,339943918.52468365,Total cancers,5662675.022648975,0.066321063826433
1604,Low SDI,Female,2002,57.08952863109259,339943918.52468365,Other COVID-19 pandemic-related outcomes,0.0,0.0
1605,Low SDI,Female,2002,57.08952863109259,339943918.52468365,Other COVID-19 pandemic-related outcomes,0.0,0.0
1606,Low SDI,Female,2002,57.08952863109259,339943918.52468365,Non-communicable diseases,1029975.9991134664,0.4855502952437566
1607,Low SDI,Female,2002,57.08952863109259,339943918.52468365,Non-communicable diseases,62287080.84328267,0.4855502952437566
1608,Low SDI,Both,2002,56.035674047467104,685282633.8481792,All causes,8085731.593736885,1.000266336274369
1609,Low SDI,Both,2002,56.035674047467104,685282633.8481792,All causes,572899577.9402599,1.000266336274369
1610,Low SDI,Both,2002,56.035674047467104,685282633.8481792,"Communicable, maternal, neonatal, and nutritional diseases",5320203.285606784,0.4586963618182919
1611,Low SDI,Both,2002,56.035674047467104,685282633.8481792,"Communicable, maternal, neonatal, and nutritional diseases",409197561.31705296,0.4586963618182919
1612,Low SDI,Both,2002,56.035674047467104,685282633.8481792,Injuries,568999.4778167208,0.0656602173324872
1613,Low SDI,Both,2002,56.035674047467104,685282633.8481792,Injuries,38391698.89631949,0.0656602173324872
1614,Low SDI,Both,2002,56.035674047467104,685282633.8481792,Total cancers,296285.8673240548,0.0631257873642458
1615,Low SDI,Both,2002,56.035674047467104,685282633.8481792,Total cancers,10725615.310276551,0.0631257873642458
1616,Low SDI,Both,2002,56.035674047467104,685282633.8481792,Other COVID-19 pandemic-related outcomes,0.0,0.0
1617,Low SDI,Both,2002,56.035674047467104,685282633.8481792,Other COVID-19 pandemic-related outcomes,0.0,0.0
1618,Low SDI,Both,2002,56.035674047467104,685282633.8481792,Non-communicable diseases,2196528.830313379,0.4759097571235897
1619,Low SDI,Both,2002,56.035674047467104,685282633.8481792,Non-communicable diseases,125310317.72688767,0.4759097571235897
1620,Low SDI,Male,2003,55.62792769112187,355104825.6162973,All causes,4274023.538080902,1.000299450353563
1621,Low SDI,Male,2003,55.62792769112187,355104825.6162973,All causes,297326293.8195862,1.000299450353563
1622,Low SDI,Male,2003,55.62792769112187,355104825.6162973,"Communicable, maternal, neonatal, and nutritional diseases",2710068.0379972253,0.442539142768677
1623,Low SDI,Male,2003,55.62792769112187,355104825.6162973,"Communicable, maternal, neonatal, and nutritional diseases",208572588.0199974,0.442539142768677
1624,Low SDI,Male,2003,55.62792769112187,355104825.6162973,Injuries,376009.0274824872,0.0832525597071448
1625,Low SDI,Male,2003,55.62792769112187,355104825.6162973,Injuries,24667473.91318605,0.0832525597071448
1626,Low SDI,Male,2003,55.62792769112187,355104825.6162973,Total cancers,147112.23970731956,0.0605115071169771
1627,Low SDI,Male,2003,55.62792769112187,355104825.6162973,Total cancers,5133054.446693301,0.0605115071169771
1628,Low SDI,Male,2003,55.62792769112187,355104825.6162973,Other COVID-19 pandemic-related outcomes,0.0,0.0
1629,Low SDI,Male,2003,55.62792769112187,355104825.6162973,Other COVID-19 pandemic-related outcomes,0.0,0.0
1630,Low SDI,Male,2003,55.62792769112187,355104825.6162973,Non-communicable diseases,1187946.472601191,0.474507747877741
1631,Low SDI,Male,2003,55.62792769112187,355104825.6162973,Non-communicable diseases,64086231.886402935,0.474507747877741
1632,Low SDI,Female,2003,57.62928294459765,349563831.4337483,All causes,3808406.630485797,1.0002920110952351
1633,Low SDI,Female,2003,57.62928294459765,349563831.4337483,All causes,273887797.9286386,1.0002920110952351
1634,Low SDI,Female,2003,57.62928294459765,349563831.4337483,"Communicable, maternal, neonatal, and nutritional diseases",2573619.8820928903,0.4625454275561365
1635,Low SDI,Female,2003,57.62928294459765,349563831.4337483,"Communicable, maternal, neonatal, and nutritional diseases",197230386.12066656,0.4625454275561365
1636,Low SDI,Female,2003,57.62928294459765,349563831.4337483,Injuries,187187.79013326167,0.0456630183097803
1637,Low SDI,Female,2003,57.62928294459765,349563831.4337483,Injuries,13251421.544869646,0.0456630183097803
1638,Low SDI,Female,2003,57.62928294459765,349563831.4337483,Total cancers,154445.8300422683,0.0670755654258877
1639,Low SDI,Female,2003,57.62928294459765,349563831.4337483,Total cancers,5756226.352296756,0.0670755654258877
1640,Low SDI,Female,2003,57.62928294459765,349563831.4337483,Other COVID-19 pandemic-related outcomes,0.0,0.0
1641,Low SDI,Female,2003,57.62928294459765,349563831.4337483,Other COVID-19 pandemic-related outcomes,0.0,0.0
1642,Low SDI,Female,2003,57.62928294459765,349563831.4337483,Non-communicable diseases,1047598.9582596448,0.4920835652293181
1643,Low SDI,Female,2003,57.62928294459765,349563831.4337483,Non-communicable diseases,63405990.26310206,0.4920835652293181
1644,Low SDI,Both,2003,56.57183485973965,704668657.0500456,All causes,8082430.168566698,1.000253138966027
1645,Low SDI,Both,2003,56.57183485973965,704668657.0500456,All causes,571214091.7482249,1.000253138966027
1646,Low SDI,Both,2003,56.57183485973965,704668657.0500456,"Communicable, maternal, neonatal, and nutritional diseases",5283687.920090115,0.452850353632746
1647,Low SDI,Both,2003,56.57183485973965,704668657.0500456,"Communicable, maternal, neonatal, and nutritional diseases",405802974.1406636,0.452850353632746
1648,Low SDI,Both,2003,56.57183485973965,704668657.0500456,Injuries,563196.8176157486,0.0649320242076451
1649,Low SDI,Both,2003,56.57183485973965,704668657.0500456,Injuries,37918895.45805568,0.0649320242076451
1650,Low SDI,Both,2003,56.57183485973965,704668657.0500456,Total cancers,301558.069749588,0.0638582629231402
1651,Low SDI,Both,2003,56.57183485973965,704668657.0500456,Total cancers,10889280.798990056,0.0638582629231402
1652,Low SDI,Both,2003,56.57183485973965,704668657.0500456,Other COVID-19 pandemic-related outcomes,0.0,0.0
1653,Low SDI,Both,2003,56.57183485973965,704668657.0500456,Other COVID-19 pandemic-related outcomes,0.0,0.0
1654,Low SDI,Both,2003,56.57183485973965,704668657.0500456,Non-communicable diseases,2235545.430860834,0.4824707611256359
1655,Low SDI,Both,2003,56.57183485973965,704668657.0500456,Non-communicable diseases,127492222.14950502,0.4824707611256359
1656,Low SDI,Male,2004,56.194632415128,365071506.606016,All causes,4260688.867000005,1.0003169570618058
1657,Low SDI,Male,2004,56.194632415128,365071506.606016,All causes,296341062.1793204,1.0003169570618058
1658,Low SDI,Male,2004,56.194632415128,365071506.606016,"Communicable, maternal, neonatal, and nutritional diseases",2677091.527570668,0.4346467967859165
1659,Low SDI,Male,2004,56.194632415128,365071506.606016,"Communicable, maternal, neonatal, and nutritional diseases",206188196.77940875,0.4346467967859165
1660,Low SDI,Male,2004,56.194632415128,365071506.606016,Injuries,380244.5741452769,0.0836918331986689
1661,Low SDI,Male,2004,56.194632415128,365071506.606016,Injuries,24933870.542543247,0.0836918331986689
1662,Low SDI,Male,2004,56.194632415128,365071506.606016,Total cancers,149576.22016020966,0.0615496374270242
1663,Low SDI,Male,2004,56.194632415128,365071506.606016,Total cancers,5227530.593899942,0.0615496374270242
1664,Low SDI,Male,2004,56.194632415128,365071506.606016,Other COVID-19 pandemic-related outcomes,0.0,0.0
1665,Low SDI,Male,2004,56.194632415128,365071506.606016,Other COVID-19 pandemic-related outcomes,0.0,0.0
1666,Low SDI,Male,2004,56.194632415128,365071506.606016,Non-communicable diseases,1203352.7652840642,0.4819783270772206
1667,Low SDI,Male,2004,56.194632415128,365071506.606016,Non-communicable diseases,65218994.85736761,0.4819783270772206
1668,Low SDI,Female,2004,58.29994827839487,359442633.22281045,All causes,3783242.77808518,1.000314324999572
1669,Low SDI,Female,2004,58.29994827839487,359442633.22281045,All causes,272675624.7669072,1.000314324999572
1670,Low SDI,Female,2004,58.29994827839487,359442633.22281045,"Communicable, maternal, neonatal, and nutritional diseases",2537261.667070671,0.4540880911444281
1671,Low SDI,Female,2004,58.29994827839487,359442633.22281045,"Communicable, maternal, neonatal, and nutritional diseases",194702327.3638198,0.4540880911444281
1672,Low SDI,Female,2004,58.29994827839487,359442633.22281045,Injuries,191754.26496088,0.046516750363763
1673,Low SDI,Female,2004,58.29994827839487,359442633.22281045,Injuries,13581922.148746029,0.046516750363763
1674,Low SDI,Female,2004,58.29994827839487,359442633.22281045,Total cancers,156533.0780346827,0.0679233593968198
1675,Low SDI,Female,2004,58.29994827839487,359442633.22281045,Total cancers,5848735.41141184,0.0679233593968198
1676,Low SDI,Female,2004,58.29994827839487,359442633.22281045,Other COVID-19 pandemic-related outcomes,0.0,0.0
1677,Low SDI,Female,2004,58.29994827839487,359442633.22281045,Other COVID-19 pandemic-related outcomes,0.0,0.0
1678,Low SDI,Female,2004,58.29994827839487,359442633.22281045,Non-communicable diseases,1054226.8460536324,0.499709483491381
1679,Low SDI,Female,2004,58.29994827839487,359442633.22281045,Non-communicable diseases,64391375.2543415,0.499709483491381
1680,Low SDI,Both,2004,57.1875422622511,724514139.8288264,All causes,8043931.645085197,1.000269261655975
1681,Low SDI,Both,2004,57.1875422622511,724514139.8288264,All causes,569016686.9462268,1.000269261655975
1682,Low SDI,Both,2004,57.1875422622511,724514139.8288264,"Communicable, maternal, neonatal, and nutritional diseases",5214353.194641339,0.4446560750257596
1683,Low SDI,Both,2004,57.1875422622511,724514139.8288264,"Communicable, maternal, neonatal, and nutritional diseases",400890524.1432292,0.4446560750257596
1684,Low SDI,Both,2004,57.1875422622511,724514139.8288264,Injuries,571998.8391061565,0.0655998110087772
1685,Low SDI,Both,2004,57.1875422622511,724514139.8288264,Injuries,38515792.691289335,0.0655998110087772
1686,Low SDI,Both,2004,57.1875422622511,724514139.8288264,Total cancers,306109.29819489206,0.064824983563341
1687,Low SDI,Both,2004,57.1875422622511,724514139.8288264,Total cancers,11076266.005311796,0.064824983563341
1688,Low SDI,Both,2004,57.1875422622511,724514139.8288264,Other COVID-19 pandemic-related outcomes,0.0,0.0
1689,Low SDI,Both,2004,57.1875422622511,724514139.8288264,Other COVID-19 pandemic-related outcomes,0.0,0.0
1690,Low SDI,Both,2004,57.1875422622511,724514139.8288264,Non-communicable diseases,2257579.611337696,0.4900133756214379
1691,Low SDI,Both,2004,57.1875422622511,724514139.8288264,Non-communicable diseases,129610370.11170918,0.4900133756214379
1692,Low SDI,Male,2005,56.87868383124605,375086320.4578585,All causes,4221601.160244562,1.0003109020509688
1693,Low SDI,Male,2005,56.87868383124605,375086320.4578585,All causes,294052633.4052358,1.0003109020509688
1694,Low SDI,Male,2005,56.87868383124605,375086320.4578585,"Communicable, maternal, neonatal, and nutritional diseases",2633376.1292698625,0.4275445789588198
1695,Low SDI,Male,2005,56.87868383124605,375086320.4578585,"Communicable, maternal, neonatal, and nutritional diseases",203147284.6169977,0.4275445789588198
1696,Low SDI,Male,2005,56.87868383124605,375086320.4578585,Injuries,377879.9310123186,0.0829126382115135
1697,Low SDI,Male,2005,56.87868383124605,375086320.4578585,Injuries,24793315.60917731,0.0829126382115135
1698,Low SDI,Male,2005,56.87868383124605,375086320.4578585,Total cancers,151685.57455327729,0.0629177423055737
1699,Low SDI,Male,2005,56.87868383124605,375086320.4578585,Total cancers,5304855.116470092,0.0629177423055737
1700,Low SDI,Male,2005,56.87868383124605,375086320.4578585,Other COVID-19 pandemic-related outcomes,0.0,0.0
1701,Low SDI,Male,2005,56.87868383124605,375086320.4578585,Other COVID-19 pandemic-related outcomes,0.0,0.0
1702,Low SDI,Male,2005,56.87868383124605,375086320.4578585,Non-communicable diseases,1210345.0999623842,0.4898536848806353
1703,Low SDI,Male,2005,56.87868383124605,375086320.4578585,Non-communicable diseases,66112033.17906044,0.4898536848806353
1704,Low SDI,Female,2005,59.041571956478734,369458412.9769581,All causes,3744959.326158096,1.0002892603681424
1705,Low SDI,Female,2005,59.041571956478734,369458412.9769581,All causes,270378650.34334815,1.0002892603681424
1706,Low SDI,Female,2005,59.041571956478734,369458412.9769581,"Communicable, maternal, neonatal, and nutritional diseases",2492516.967902256,0.4455238782046499
1707,Low SDI,Female,2005,59.041571956478734,369458412.9769581,"Communicable, maternal, neonatal, and nutritional diseases",191587971.08689228,0.4455238782046499
1708,Low SDI,Female,2005,59.041571956478734,369458412.9769581,Injuries,188258.19691508435,0.0458782791638149
1709,Low SDI,Female,2005,59.041571956478734,369458412.9769581,Injuries,13365964.461798836,0.0458782791638149
1710,Low SDI,Female,2005,59.041571956478734,369458412.9769581,Total cancers,158991.71930499724,0.0690514312840291
1711,Low SDI,Female,2005,59.041571956478734,369458412.9769581,Total cancers,5939253.052067003,0.0690514312840291
1712,Low SDI,Female,2005,59.041571956478734,369458412.9769581,Other COVID-19 pandemic-related outcomes,0.0,0.0
1713,Low SDI,Female,2005,59.041571956478734,369458412.9769581,Other COVID-19 pandemic-related outcomes,0.0,0.0
1714,Low SDI,Female,2005,59.041571956478734,369458412.9769581,Non-communicable diseases,1064184.161340762,0.5088871029996779
1715,Low SDI,Female,2005,59.041571956478734,369458412.9769581,Non-communicable diseases,65424714.79465676,0.5088871029996779
1716,Low SDI,Both,2005,57.90202369589516,744544733.4348165,All causes,7966560.48640267,1.000260567069561
1717,Low SDI,Both,2005,57.90202369589516,744544733.4348165,All causes,564431283.7485839,1.000260567069561
1718,Low SDI,Both,2005,57.90202369589516,744544733.4348165,"Communicable, maternal, neonatal, and nutritional diseases",5125893.097172119,0.4368220996208078
1719,Low SDI,Both,2005,57.90202369589516,744544733.4348165,"Communicable, maternal, neonatal, and nutritional diseases",394735255.7038903,0.4368220996208078
1720,Low SDI,Both,2005,57.90202369589516,744544733.4348165,Injuries,566138.1279274033,0.0648783843449395
1721,Low SDI,Both,2005,57.90202369589516,744544733.4348165,Injuries,38159280.07097615,0.0648783843449395
1722,Low SDI,Both,2005,57.90202369589516,744544733.4348165,Total cancers,310677.2938582748,0.066072033833854
1723,Low SDI,Both,2005,57.90202369589516,744544733.4348165,Total cancers,11244108.1685371,0.066072033833854
1724,Low SDI,Both,2005,57.90202369589516,744544733.4348165,Other COVID-19 pandemic-related outcomes,0.0,0.0
1725,Low SDI,Both,2005,57.90202369589516,744544733.4348165,Other COVID-19 pandemic-related outcomes,0.0,0.0
1726,Low SDI,Both,2005,57.90202369589516,744544733.4348165,Non-communicable diseases,2274529.261303145,0.4985600831038136
1727,Low SDI,Both,2005,57.90202369589516,744544733.4348165,Non-communicable diseases,131536747.97371718,0.4985600831038136
1728,Low SDI,Male,2006,57.56178358110184,385362350.8332714,All causes,4183368.999952986,1.0003292493727294
1729,Low SDI,Male,2006,57.56178358110184,385362350.8332714,All causes,290890988.1182013,1.0003292493727294
1730,Low SDI,Male,2006,57.56178358110184,385362350.8332714,"Communicable, maternal, neonatal, and nutritional diseases",2578737.928770214,0.4174925731958729
1731,Low SDI,Male,2006,57.56178358110184,385362350.8332714,"Communicable, maternal, neonatal, and nutritional diseases",199126565.6059585,0.4174925731958729
1732,Low SDI,Male,2006,57.56178358110184,385362350.8332714,Injuries,375028.01724074304,0.0824733270955589
1733,Low SDI,Male,2006,57.56178358110184,385362350.8332714,Injuries,24548699.90817808,0.0824733270955589
1734,Low SDI,Male,2006,57.56178358110184,385362350.8332714,Total cancers,154507.13713647958,0.0642623714727584
1735,Low SDI,Male,2006,57.56178358110184,385362350.8332714,Total cancers,5395515.097509866,0.0642623714727584
1736,Low SDI,Male,2006,57.56178358110184,385362350.8332714,Other COVID-19 pandemic-related outcomes,0.0,0.0
1737,Low SDI,Male,2006,57.56178358110184,385362350.8332714,Other COVID-19 pandemic-related outcomes,0.0,0.0
